x,y,h
404751.7,5015002.13,17.58493
404772.63,5015013.38,14.37458
404756.37,5015010.78,17.43059
404735.74,5015001.18,15.72654
404762.26,5015019.62,16.54109
404732.55,5015007,17.75318
404719.36,5015002.19,19.38761
404746.25,5015017.57,17.58278
404751.47,5015025.17,17.68981
404733.22,5015017.33,16.78887
404720.88,5015017.01,17.56285
404606.09,5015203.1,12.26229
404596.62,5015198.92,18.69732
404634.28,5015206.47,21.5821
404638.38,5015192.43,19.53062
404624.89,5015181.39,11.3916
404608.95,5015172.7,12.30062
404623.77,5015171.68,21.87739
404645.26,5015181,13.27724
404640.69,5015174.87,19.66034
404622.28,5015163.9,17.51252
404647.05,5015171.38,16.28447
404631.25,5015158.16,20.86803
404636.01,5015157.71,18.92482
404717.1,5015191.11,17.10076
404714.63,5015186.48,21.9498
404710.49,5015181.64,20.89562
404718.99,5015178.63,17.23793
404720.89,5015186.29,16.071
404727.39,5015181.29,14.00152
404722.73,5015172.87,18.60608
404850.02,5015023.86,13.48682
404507.48,5015259.69,13.85772
404505.93,5015254.17,10.11311
404515.51,5015257.24,12.31608
404501.06,5015244.43,9.719595
404512.31,5015250.43,10.18347
404507.37,5015228.89,9.951481
404520.13,5015209.5,6.219321
404513.75,5015210.5,6.608876
404502.25,5015211.69,5.65316
404501.49,5015217.89,3.055701
404511.48,5015225.61,5.80242
404520.29,5015232.84,9.444834
404527.55,5015235.66,7.578346
404537.2,5015234.2,8.58347
404532.08,5015229.68,8.584857
404543.33,5015231.33,7.339168
404552.95,5015236.32,10.33983
404526.31,5015221.23,8.477594
404533.25,5015224.21,8.097103
404530.63,5015219.44,6.763659
404554.83,5015218.25,6.864294
404551.69,5015214.63,9.389431
404565.28,5015236.29,8.687978
404575.93,5015236.91,9.661111
404572.24,5015229.98,6.948354
404569.31,5015226.03,3.713783
404579.59,5015230.65,9.869561
404560.92,5015218.21,11.70466
404565.63,5015212.21,7.174201
404581.79,5015219.12,8.955064
404572.01,5015213.84,6.004956
404561.99,5015207.42,4.868389
404584.03,5015213.77,8.721875
404574.34,5015207.47,8.384372
404533.83,5015270.22,10.27734
404526.84,5015266.9,10.45949
404540.35,5015264.09,10.0527
404527.54,5015252.04,11.10698
404548.01,5015260.02,13.57835
404545.79,5015242.68,9.150041
404547.24,5015248.99,13.49188
404538.58,5015244.23,11.69196
404549.63,5015252.72,12.79665
404551.03,5015258.39,12.92334
404536.68,5015251.34,11.98354
404544.55,5015255.64,11.07099
404525.74,5015245.86,11.35392
404568.74,5015272.06,11.58768
404580.99,5015260.06,9.87183
404573.29,5015256.18,8.561411
404587.23,5015255.72,10.21666
404570.38,5015247.07,9.408564
404577.37,5015248.56,9.377878
404562.69,5015241.17,8.335153
404587.24,5015249.36,9.342215
404571.1,5015241.03,11.05406
404583.8,5015245.64,9.371469
404577.01,5015241,11.7421
404583.35,5015267.14,11.06751
404576.07,5015267.49,10.88386
404516.99,5015279.57,9.273135
404502.72,5015274.85,10.00528
404510.27,5015278.56,12.64997
404521.75,5015283.9,6.099885
404511.94,5015283.02,10.73634
404503.1,5015280.29,10.41334
404519.38,5015290.69,9.673223
404511.92,5015289.39,7.447712
404521.72,5015297.21,13.35498
404521.88,5015305.17,12.50006
404509.03,5015303.29,4.791136
404501.13,5015305.79,5.990581
404523,5015318.45,8.80185
404500.74,5015313.5,6.403882
404517.35,5015321.18,8.810115
404501.1,5015318.72,7.346873
404501.73,5015328.32,5.782081
404514.74,5015336.55,6.62104
404501.23,5015338.02,9.702244
404530.04,5015336.44,3.07483
404524.88,5015331.9,10.84513
404536.17,5015331.33,0.2928497
404526.26,5015326.01,7.331938
404541.51,5015333.05,2.646958
404532.38,5015326.78,7.051938
404529.78,5015321.43,8.651089
404539.49,5015321.62,5.669001
404570.87,5015335.04,4.533515
404556.12,5015327.78,2.022968
404569.51,5015328.9,7.719072
404543.1,5015315.89,7.846268
404547.55,5015318.58,9.260054
404528.3,5015307.91,12.33241
404576.23,5015328.66,10.12043
404550.84,5015314.57,4.915397
404561.59,5015319.1,0.3159876
404568.74,5015320.97,0.4401398
404555.07,5015309.67,7.652036
404547.52,5015302.36,7.68286
404571.86,5015312.83,1.54834
404558.87,5015305.55,6.568489
404586.28,5015319.97,9.5255
404578,5015315.84,2.713673
404528.2,5015290.47,6.004874
404553.71,5015300.63,8.413125
404543.05,5015293.78,13.61126
404584.68,5015313.1,3.924764
404528.67,5015282.94,7.328444
404553.92,5015290.49,8.891723
404532.63,5015280.41,8.76577
404523.19,5015274.24,10.90263
404529.22,5015276.22,10.00963
404571.81,5015296.82,5.903463
404564.16,5015291.42,9.241733
404583.45,5015297.8,3.625065
404556.66,5015282.85,10.05203
404564.04,5015283.83,10.64209
404582.98,5015293.83,2.002971
404588.45,5015295.81,3.25798
404547.79,5015274.12,8.416821
404578.85,5015286.5,8.754309
404588.6,5015288.47,1.5668
404572.37,5015279.5,10.20763
404565.76,5015276.34,10.39914
404586.16,5015282.61,8.309663
404572.92,5015274.32,11.16137
404509.18,5015399.25,11.78739
404500.73,5015376.66,3.569829
404506.76,5015370.98,2.795666
404500.53,5015361.68,0.3523901
404513.58,5015365.05,3.176869
404519.84,5015368.33,2.283358
404507.84,5015338.43,5.888443
404513.03,5015345.23,0.3352539
404517.57,5015350.34,0.4088068
404500.89,5015342.6,7.981668
404517.33,5015360.61,2.059919
404538.95,5015365.08,10.70354
404524.89,5015355.37,2.266027
404554,5015366.75,7.938707
404550.36,5015362.41,11.42622
404528.88,5015353.17,5.811233
404536.5,5015346.34,3.255129
404543.44,5015351.01,2.615731
404534.79,5015338.66,0.4046472
404551.3,5015340.34,7.253908
404567.36,5015369.44,11.82682
404576.35,5015368.5,13.06461
404570.22,5015364.79,10.9537
404570.66,5015358.72,12.49873
404569.75,5015352.65,14.43585
404586.25,5015355.15,11.39616
404581.41,5015348.76,11.76915
404586.57,5015347.8,10.54656
404577.6,5015343.53,11.10965
404584.15,5015341.99,5.471534
404532.25,5015372.51,12.41118
404537.58,5015375.04,11.16196
404546.68,5015378.75,8.852535
404555.11,5015375.82,9.454812
404549.89,5015370.54,7.9344
404543.11,5015381.5,8.043363
404526.64,5015373.93,9.456382
404536.67,5015381.08,10.86697
404543.74,5015388.1,5.306028
404525.43,5015383.41,10.50764
404549.2,5015397.91,15.63823
404573.32,5015392.39,13.24695
404580.91,5015391.19,15.30973
404586.28,5015388.33,5.434241
404569.95,5015374.16,12.4254
404585.25,5015376.36,13.62578
404561.25,5015393.8,12.9078
404523.17,5015468.81,9.497846
404518.08,5015466.31,9.31305
404515.46,5015452.22,13.57861
404507.09,5015439.96,15.8742
404504.66,5015433.9,13.43016
404520.69,5015442.64,9.113878
404523.4,5015433.61,14.61239
404503.23,5015423.68,14.85605
404509.43,5015420.75,12.38314
404511.96,5015416.55,10.65499
404522.07,5015418.21,9.029013
404551.86,5015406.07,14.40879
404549.07,5015413.57,13.53512
404528.32,5015406.93,11.75952
404548.16,5015420.98,13.86278
404548.56,5015426.9,13.62767
404553.07,5015435.37,10.14746
404537.3,5015428.48,13.17891
404542.48,5015433.68,10.56065
404564.45,5015406.82,10.93887
404558.6,5015409.36,10.96547
404565.7,5015420.86,13.18531
404545.86,5015439.62,11.48904
404536.42,5015440.45,10.93961
404542.42,5015446.8,9.352147
404545.61,5015462.3,4.584143
404536.95,5015465.1,9.026531
404559.96,5015438.48,6.212352
404508.28,5015484.79,9.894979
404502.28,5015478.16,4.937151
404515.65,5015480.6,8.990351
404511.44,5015474.86,7.271927
404524,5015478.7,10.62928
404520.81,5015473.14,7.177181
404506.34,5015467.32,12.68312
404506.56,5015454.92,16.85787
404528.62,5015458.8,11.87808
404523.91,5015448.15,13.64684
404528.02,5015437.16,17.69015
404519.24,5015428.91,15.61654
404534.28,5015418.54,18.63165
404544.15,5015419.27,13.88454
404502.64,5015398.1,12.50091
404516.68,5015401.14,15.51493
404536.37,5015406.45,14.26639
404542.46,5015409.03,15.97159
404512.75,5015389.73,11.66422
404525.94,5015392.73,11.53481
404518.42,5015386.44,13.14061
404534.81,5015388.37,15.05031
404557.89,5015400.43,18.88511
404581.82,5015396.44,14.54546
404565.18,5015378.49,17.79361
404553.1,5015358.24,11.3294
404561.91,5015354.19,13.70669
404581.58,5015363.93,12.75319
404512.1,5015318,13.12504
404575.34,5015348.22,12.96371
404513.2,5015315.24,13.29824
404515.66,5015309.12,13.35002
404521.83,5015310.63,13.56851
404503.21,5015299.58,14.57783
404500.63,5015293.07,17.55551
404532.74,5015298.54,18.03172
404536.44,5015295.45,15.81254
404546.81,5015289.92,18.0538
404506.08,5015268.92,20.92115
404510.17,5015268.6,21.81927
404542.21,5015283.59,21.02985
404512.83,5015263,16.42143
404520.82,5015259.8,12.53952
404560.63,5015266.65,22.14367
404564.34,5015265.1,19.48198
404534.12,5015247.19,12.82235
404512.56,5015236.56,19.2194
404559.17,5015257.2,16.16585
404555.16,5015247.44,11.5995
404533.81,5015482.93,13.78826
404521.15,5015488.88,11.44541
404508.96,5015491.38,13.0219
404606.96,5015231.36,21.41911
404608.29,5015225.68,12.36499
404601.31,5015208.85,12.51186
404612.51,5015213.64,8.671812
404613.13,5015238.2,22.35109
404603.03,5015236.89,12.64083
404632.74,5015238.17,11.74223
404625.54,5015227.33,7.829648
404645.61,5015234.53,0.3755182
404632.34,5015228.12,8.939981
404644.66,5015228.88,1.010489
404635.52,5015223.04,6.875077
404648.29,5015225.42,1.077805
404645.32,5015218.59,2.309919
404638.2,5015215.47,7.527686
404652.57,5015216.59,0.4461347
404642.26,5015206.69,9.197685
404593.58,5015266.14,8.955755
404603,5015267.46,5.381945
404609.85,5015266.93,8.0787
404600.95,5015262.67,10.2144
404591.68,5015253.44,10.05185
404616.24,5015243.37,10.49969
404619.6,5015249.83,11.27711
404613.82,5015251.02,10.90672
404592.63,5015244.4,6.873989
404606.18,5015255.51,9.855435
404639.58,5015245.45,1.34174
404627.28,5015248.91,11.2686
404635.89,5015259.54,1.107921
404625.77,5015256.21,9.866765
404625.11,5015262.32,5.323576
404629.95,5015266.44,1.543993
404659.04,5015266.04,0.220957
404710.51,5015212.08,21.98744
404697.51,5015207.22,2.666222
404691.7,5015216.84,1.003972
404690.73,5015226.75,1.705314
404654.23,5015209.66,0.4826623
404690.8,5015249.5,18.27786
404600.17,5015335.28,12.82158
404604.2,5015330.18,10.37499
404596.1,5015324.54,1.761481
404595.8,5015313.31,4.859409
404604.91,5015314.53,8.680976
404599.34,5015305.67,4.112435
404606.24,5015302.23,5.228125
404647.21,5015321.86,12.56623
404592.74,5015293.14,3.910741
404604.93,5015296.4,5.942974
404597.94,5015289.21,3.305127
404595.06,5015284.45,6.406054
404613.65,5015289.3,1.090013
404607,5015284.67,2.936589
404591.42,5015272.84,9.218241
404604.65,5015273.74,5.377956
404615.56,5015271.71,9.287835
404678.14,5015320.29,20.28381
404810.02,5015215.8,24.84821
404610.8,5015394.94,6.865169
404596.8,5015381.56,1.02894
404621.32,5015369.84,0.3762189
404606.04,5015337.23,12.56422
404644.92,5015363.13,9.800168
404592.9,5015349.93,0.265816
404676.78,5015346.68,6.466295
404670.51,5015346.69,12.99718
404673.94,5015355.08,1.077233
404658.26,5015365.37,12.738
404763.19,5015344.16,0.4737396
404749.37,5015345.34,0.9334021
404733.16,5015366.19,19.64071
404589.98,5015335.12,13.33638
404596.01,5015330.57,14.06665
404633.62,5015327.44,15.0841
404683.87,5015333.58,19.26421
404677.41,5015332.25,22.91311
404692.17,5015327.1,21.63148
404699.52,5015328.5,25.07987
404596.42,5015252.35,14.52588
404618.29,5015255.34,16.98153
404709.39,5015207.38,22.36213
404700.23,5015217.1,18.54642
404703.97,5015225.1,20.31462
404714.51,5015234.78,24.07993
404714.08,5015251.36,14.82234
404629.84,5015217.06,21.52944
404624.11,5015218.37,25.40223
404597.52,5015206.97,19.41538
404615.57,5015232.02,24.9548
404597.42,5015223.36,23.13504
404591.22,5015222.39,23.93311
404591.83,5015231.53,18.23174
404795.54,5015238.37,18.72205
404661.13,5015387.52,19.2396
404653.91,5015382.11,20.86165
404636.66,5015372.04,15.76085
404659.72,5015374.81,26.21063
404657.24,5015371.23,24.02746
404606.75,5015345.5,15.54603
404596.52,5015340.37,12.60616
404669.93,5015360.3,17.39058
404679.66,5015357.16,17.55308
404676.96,5015340.95,20.83013
404724.09,5015383.57,21.49082
404834.54,5015110.42,1.045271
404841.87,5015127.18,0.8298095
404837.18,5015124,0.8782032
404817.85,5015111.62,1.339951
404813.73,5015113.54,0.2793091
404808.05,5015114.28,0.7923974
404805.26,5015131.16,1.885394
404824.76,5015117.82,0.3577692
404794.97,5015203.82,25.67575
404784.61,5015185.11,1.044132
404800.24,5015204.17,23.99128
404830.3,5015141.26,23.8654
404818.23,5015143.79,5.763191
404821.25,5015161.34,25.88396
404842.26,5015190.97,23.46009
404796.38,5015141.71,0.4213299
404804.79,5015159.16,0.3026233
404896.07,5015004.43,0.3043097
404859.69,5015030.49,1.511099
404891.63,5015057.16,0.3891211
404899.56,5015062.96,0.4311426
404895.55,5015045.9,0.6201239
404909.7,5015016.26,0.381377
404921.49,5015061.41,0.9011633
404921.43,5015053.05,0.7695746
404933.49,5015063.78,1.335715
404941.09,5015068.75,0.7112591
404929.52,5015054.24,1.16799
404942.58,5015064.53,0.6669861
404938.58,5015060.52,0.3339063
404924.7,5015045.27,0.426452
404923.09,5015040.03,0.5237909
404970.81,5015066.25,1.461075
404966.41,5015056.29,1.381457
404969.67,5015015.03,0.7352319
404958.36,5015015.11,0.5275653
404964.56,5015020.59,0.648692
404960.33,5015027.13,0.8686505
404946.25,5015017.49,1.001201
404955.97,5015035.36,1.331863
404946.49,5015027.98,1.292521
404998.69,5015043.38,8.148685
404993.26,5015037.62,3.544307
404983.37,5015007.6,0.324613
404853.28,5015130.31,1.533088
404859.41,5015133.66,0.8432782
404901.97,5015077.34,0.5122229
404912.64,5015111.72,0.6280224
404824.76,5015117.82,0.3577692
404905.02,5015136.74,0.7615784
404881.14,5015118.83,0.2524194
404884.51,5015125.47,13.59774
404969.78,5015106.36,0.3272662
404955.58,5015094.94,1.201403
404925.35,5015092.96,0.7317951
404918.56,5015089.42,0.7825867
404929.99,5015120.65,18.99443
404917.64,5015134.15,20.97198
404852.42,5015158.6,0.5620862
404867.54,5015170.46,23.41197
404856.84,5015154.86,0.7282813
404871.33,5015167.24,19.62936
404889.59,5015183.14,4.823721
404854.15,5015142.31,1.271386
404910.72,5015193.48,14.85498
404910.47,5015169.14,14.97693
404910.88,5015157.7,16.47141
404912.77,5015138.62,0.1404028
404913.73,5015144.35,0.2967829
404967.81,5015140.59,0.6432007
404967.15,5015150,0.3844177
404950.5,5015142.23,0.9029712
404944.34,5015140.27,0.5079694
404999.27,5015128.91,1.594476
404979.95,5015097.04,1.466783
404990.58,5015108.4,1.222084
404985.87,5015103.74,1.107878
404989.83,5015094.43,0.786142
404800.25,5015198.01,26.00976
404807.06,5015196.52,21.60548
404817.39,5015199.42,22.06735
404819.22,5015185.99,17.67553
404831.52,5015187.26,21.87873
404844.81,5015197.09,27.74668
404818.53,5015164.06,24.33294
404829.11,5015162.54,22.56456
404837.65,5015175.61,21.06742
404844.22,5015177.66,24.31584
404826.3,5015157.25,23.29519
404837.83,5015159,20.6612
404835.28,5015155.93,22.35812
404846.03,5015167.55,27.0611
404846.06,5015151.35,25.8231
404862.01,5015198.03,20.47133
404861.75,5015189.71,29.2264
404876.61,5015195.77,22.47962
404854.98,5015178.54,23.46575
404860.89,5015176.3,27.36288
404879.06,5015189.37,28.00963
404865.22,5015163.4,25.88689
404880.93,5015172.62,19.73653
404865.01,5015157.01,22.86283
404890.37,5015175.29,18.50938
404868.87,5015148.31,23.31155
404876.81,5015156.55,20.40223
404874.56,5015150.7,21.28093
404866.96,5015138.54,23.8359
404868.22,5015133.01,22.90142
404879.63,5015142.08,23.52908
404889.27,5015148.79,23.75995
404866.84,5015125.3,25.06548
404956.75,5015197.29,32.73442
404961.53,5015195.58,33.81793
404969.44,5015195.32,30.69933
404923.38,5015117.94,19.01277
404510.03,5015404.13,2.084304
404576.13,5015377.49,9.614709
404523.6,5015460.9,11.96901
404500.99,5015409.05,13.38081
404540.77,5015460.1,7.976573
404534.75,5015448.56,10.92245
404546.81,5015454.31,9.170154
404563.03,5015460.67,10.79586
404584.5,5015411.26,10.68363
404578.71,5015411.07,9.165832
404587.86,5015422.89,11.05014
404572.69,5015407.77,8.169558
404578.15,5015416.89,12.37104
404581.3,5015422.17,9.118343
404587.52,5015431.75,11.34791
404582.17,5015429.21,8.934575
404588.83,5015438.61,9.665737
404579.27,5015441.49,9.626263
404588.07,5015455.09,3.953602
404559.83,5015428.88,6.492071
404573.84,5015447.52,6.785972
404581.35,5015456.11,4.430424
404569.74,5015455.77,9.218504
404523.59,5015495.69,11.83514
404528.02,5015493.6,7.657659
404539.13,5015496.41,11.58041
404532.5,5015488.84,12.10553
404550.7,5015499.69,6.369013
404556.44,5015499.5,6.573738
404544.95,5015486.61,5.718454
404542.15,5015479.87,6.506683
404536.19,5015474.65,7.911561
404548.23,5015481.93,7.65913
404556.4,5015487.5,3.570508
404570.18,5015499.4,7.308123
404566.23,5015494.13,8.488792
404556.51,5015481.51,3.925498
404550.91,5015470.24,5.498521
404553.79,5015474.81,6.140893
404581.67,5015498.15,9.11903
404574.06,5015490.65,13.58424
404569.12,5015484.42,12.15555
404563.64,5015473.62,4.842793
404592.06,5015499.16,10.85817
404569.82,5015476.07,16.66189
404587.13,5015487.74,14.56068
404575.21,5015474.78,4.468762
404582.75,5015480.47,7.931901
404585.75,5015482.84,9.609422
404591.77,5015484.15,10.8211
404587.15,5015474.37,3.816841
404590.18,5015469.19,4.829089
404515.53,5015461.05,14.1928
404510.49,5015436.76,15.84498
404550.83,5015443.91,15.02448
404578.23,5015434.9,12.75815
404572.75,5015425.28,13.34423
404562.12,5015413.01,14.95747
404588.81,5015417.36,12.60463
404587.95,5015496.55,14.41951
404706.68,5015216.13,9.137132
404688.37,5015229.51,0.6552112
404696.55,5015266.82,0.6274933
404687.6,5015259.41,15.97271
404686.49,5015267.43,5.705795
404676.02,5015306.25,26.63579
404705.51,5015334.72,17.90687
404687.1,5015300.54,24.77304
404713.56,5015290.95,16.51072
404696.91,5015275.34,19.77482
404712.03,5015297.74,7.446787
404703.14,5015289.31,6.608111
404718.54,5015306.73,14.76654
404684.79,5015274.93,22.73173
404691.22,5015282.34,18.70051
404702.56,5015295.28,5.523776
404718.15,5015314.88,12.07996
404695.24,5015292.38,23.8536
404724.56,5015248.22,14.54693
404720.74,5015217.38,0.8724256
404730.2,5015225.5,3.077732
404734.12,5015228.29,13.0868
404774.37,5015245.08,10.31473
404772.34,5015227.09,0.8917651
404797.54,5015250.95,23.43918
404807.54,5015259.52,15.99041
404790.13,5015225.53,1.801766
404816.98,5015256.97,15.74655
404787.85,5015219.94,0.7352796
404817.53,5015250.05,14.21531
404799.35,5015228.42,0.3888965
404805.1,5015226.68,10.38107
404798.34,5015216.91,0.5824847
404826.47,5015243.28,5.664124
404844.41,5015211.69,16.89635
404841.27,5015206.85,16.5598
404739.94,5015312.98,13.68547
404760.18,5015335.28,13.54082
404768.04,5015330.89,12.67418
404761.73,5015321.97,24.14767
404722.35,5015280.47,18.7479
404760.5,5015304.11,22.84022
404747.73,5015293.73,15.5917
404783.67,5015325.86,14.5604
404740.07,5015278.49,16.60642
404775.57,5015314.44,12.15815
404756.62,5015293,11.2361
404749.65,5015286.26,17.84411
404767.82,5015297.14,14.53715
404772.55,5015278.65,16.22919
404781.35,5015278.06,0.4973718
404783.34,5015272.69,0.5335681
404793.05,5015320.61,16.40115
404800.26,5015320.26,14.61609
404800.78,5015272.54,16.44646
404824.37,5015293.88,12.46577
404818.53,5015287.5,21.67291
404819.29,5015282.14,23.43748
404825.01,5015284.55,10.58041
404829.03,5015279.53,13.93474
404836.22,5015280.18,1.703085
404626.16,5015401.99,18.03873
404598.43,5015367.69,2.230513
404625.25,5015391.99,11.79522
404636.81,5015402.43,20.54057
404631.82,5015352.39,16.794
404655.47,5015393.07,8.440256
404650.76,5015389.55,14.51125
404641.84,5015383.37,10.44786
404647.46,5015396.1,12.78382
404652.72,5015401.14,8.135571
404638.33,5015388.12,11.50458
404613.39,5015361.56,15.83454
404632.07,5015385.99,6.67295
404622.98,5015376.25,11.90154
404645.41,5015401.62,13.55781
